Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship,Profit Margin %,Revenue Per Unit,Is Loss,Discount Level,Order Year,Order Month,Order Quarter,Fraud Flag,Stock_On_Hand,Reorder_Point,Lead_Time_Days,Units_Sold,Stock_After_Sale,Restock_Needed,Supplier,Warehouse,Unit_Cost,Inventory_Value,Stock_Status
8133,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,3,30.0,178.47,0,No Discount,2014,7,Q3,0,106,40,5,3,103,0,PaperMart Direct,South Depot,124.93,13242.58,In Stock
2945,CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0.0,7.106,5,38.0,18.7,0,No Discount,2017,11,Q4,0,135,50,4,1,134,0,OfficePro Distributors,East Warehouse,11.59,1564.65,In Stock
1917,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844,5,32.5,3.98,0,Low,2017,4,Q2,0,283,90,2,3,280,0,PaperMart Direct,West Warehouse,2.69,761.27,In Stock
3186,CA-2014-123498,2014-11-07,2014-11-09,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,2,-170.0,8.68,1,High,2014,11,Q4,0,241,80,3,3,238,0,PaperMart Direct,East Warehouse,23.44,5649.04,In Stock
4872,CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6156,4,33.75,0.91,0,Low,2017,5,Q2,0,446,100,2,2,444,0,PaperMart Direct,West Warehouse,0.6,267.6,In Stock
5800,CA-2014-166716,2014-08-20,2014-08-25,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196,5,-1.43,210.69,1,Medium,2014,8,Q3,0,79,25,5,2,77,0,FurniCo Supplies,East Warehouse,213.7,16882.3,In Stock
7290,CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.2525,1,25.0,33.89,0,No Discount,2016,1,Q1,0,144,40,5,9,135,0,StationeryHub,Central Hub,25.42,3660.48,In Stock
4242,CA-2014-133704,2014-09-20,2014-09-26,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3,0.2,6.5754,6,32.5,6.74,0,Low,2014,9,Q3,0,336,80,3,3,333,0,PaperMart Direct,East Warehouse,4.55,1528.8,In Stock
8058,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.959,7,33.75,8.27,0,Low,2015,8,Q3,0,151,80,3,5,146,0,OfficeDepot Wholesale,South Depot,5.48,827.48,In Stock
8805,CA-2014-157644,2014-12-31,2015-01-01,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,1,46.0,6.3,0,No Discount,2014,12,Q4,0,176,90,2,3,173,0,PaperMart Direct,South Depot,3.4,598.4,In Stock
8560,CA-2016-132829,2016-12-23,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,3,12.5,95.96,0,Low,2016,12,Q4,0,57,20,7,3,54,0,ElectroTrade Ltd,South Depot,83.96,4785.72,In Stock
2519,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0.0,9.8784,6,49.0,2.88,0,No Discount,2016,10,Q4,0,351,90,2,7,344,0,PaperMart Direct,East Warehouse,1.47,515.97,In Stock
398,CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,4,30.0,17.53,0,No Discount,2015,10,Q4,0,263,50,4,4,259,0,OfficeDepot Wholesale,South Depot,12.27,3227.01,In Stock
1318,CA-2017-157651,2017-12-10,2017-12-14,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725,4,23.75,14.2,0,Low,2017,12,Q4,0,187,35,5,1,186,0,DigiSupply Co.,South Depot,10.83,2025.21,In Stock
7786,US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2,0.0,11.7782,7,47.0,12.53,0,No Discount,2014,11,Q4,0,299,90,2,2,297,0,OfficeDepot Wholesale,Central Hub,6.64,1985.36,In Stock
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,3,28.0,37.76,0,No Discount,2016,6,Q2,0,184,40,5,6,178,0,StationeryHub,Central Hub,27.19,5002.96,In Stock
2450,CA-2016-140207,2016-11-05,2016-11-10,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5,0.2,9.828,5,33.75,5.82,0,Low,2016,11,Q4,0,140,80,3,5,135,0,OfficeDepot Wholesale,West Warehouse,3.86,540.4,In Stock
4834,CA-2014-120278,2014-11-07,2014-11-12,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.8233,5,47.0,4.13,0,No Discount,2014,11,Q4,0,347,80,3,3,344,0,StationeryHub,West Warehouse,2.19,759.93,In Stock
8093,CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,0.0,32.97,5,30.0,21.98,0,No Discount,2017,11,Q4,0,321,60,3,5,316,0,StationeryHub,West Warehouse,15.39,4940.19,In Stock
1567,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685,1,-1.25,7.16,1,Low,2015,11,Q4,0,61,35,5,3,58,0,DigiSupply Co.,East Warehouse,7.25,442.25,In Stock
1985,CA-2014-164721,2014-11-25,2014-11-27,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072,2,44.0,7.96,0,No Discount,2014,11,Q4,0,185,50,4,3,182,0,HomeBase Wholesale,West Warehouse,4.46,825.1,In Stock
4329,CA-2017-118360,2017-04-01,2017-04-07,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0.0,19.3185,6,45.0,4.77,0,No Discount,2017,4,Q2,0,566,100,2,9,557,0,OfficeDepot Wholesale,East Warehouse,2.62,1482.92,In Stock
7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0.0,40.376,4,49.0,16.48,0,No Discount,2017,6,Q2,0,459,80,3,5,454,0,StationeryHub,East Warehouse,8.4,3855.6,In Stock
8594,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,4,20.0,63.99,0,Low,2017,11,Q4,0,140,35,5,3,137,0,ElectroTrade Ltd,West Warehouse,51.19,7166.6,In Stock
8923,CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,4,22.5,3.86,0,Low,2016,10,Q4,0,242,50,4,3,239,0,HomeBase Wholesale,West Warehouse,2.99,723.58,In Stock
2174,CA-2016-112025,2016-07-30,2016-08-04,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,5,-150.0,3.09,1,High,2016,7,Q3,0,172,80,3,3,169,0,OfficeDepot Wholesale,East Warehouse,7.72,1327.84,In Stock
3284,CA-2014-159478,2014-09-30,2014-10-06,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0.0,5.1816,6,34.0,5.08,0,No Discount,2014,9,Q3,0,158,50,4,3,155,0,HomeBase Wholesale,Central Hub,3.35,529.3,In Stock
8490,CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,0.0,18.2,2,50.0,4.55,0,No Discount,2016,2,Q1,0,320,80,3,8,312,0,StationeryHub,South Depot,2.28,729.6,In Stock
8579,CA-2017-146164,2017-12-22,2017-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0.0,7.79,4,25.0,15.58,0,No Discount,2017,12,Q4,0,138,40,5,2,136,0,StationeryHub,South Depot,11.68,1611.84,In Stock
2334,CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0.0,2.8322,4,49.0,5.78,0,No Discount,2017,3,Q1,0,523,100,2,1,522,0,PaperMart Direct,South Depot,2.95,1542.85,In Stock
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0.0,4.0095,7,27.0,4.95,0,No Discount,2017,12,Q4,0,33,20,7,3,30,0,DigiSupply Co.,Central Hub,3.61,119.13,In Stock
9900,US-2014-117380,2014-03-28,2014-04-03,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1,0.4,-143.2548,6,-43.33,330.59,1,Medium,2014,3,Q1,0,54,20,10,1,53,0,FurniCo Supplies,East Warehouse,473.84,25587.36,In Stock
9070,CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0.0,30.9918,3,47.0,21.98,0,No Discount,2016,9,Q3,0,306,70,2,3,303,0,PaperMart Direct,West Warehouse,11.65,3564.9,In Stock
982,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056,3,23.75,3.39,0,Low,2014,11,Q4,0,399,60,3,1,398,0,OfficeDepot Wholesale,East Warehouse,2.59,1033.41,In Stock
5704,US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,7,-38.33,136.53,1,Medium,2014,12,Q4,0,75,20,10,1,74,0,FurniCo Supplies,East Warehouse,188.87,14165.25,In Stock
1408,CA-2016-130407,2016-09-02,2016-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0.0,19.6248,4,26.0,37.74,0,No Discount,2016,9,Q3,0,236,60,3,2,234,0,OfficeDepot Wholesale,West Warehouse,27.93,6591.48,In Stock
536,CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,6,8.75,8.38,0,Low,2016,7,Q3,0,180,40,5,2,178,0,OfficeDepot Wholesale,Central Hub,7.65,1377.0,In Stock
7243,CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0.0,7.9662,2,33.0,12.07,0,No Discount,2017,4,Q2,0,238,50,4,2,236,0,FurniCo Supplies,South Depot,8.09,1925.42,In Stock
4614,US-2017-165953,2016-12-31,2017-01-06,Standard Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218,6,35.0,4.7,0,Low,2016,12,Q4,0,148,100,2,5,143,0,StationeryHub,South Depot,3.05,451.4,In Stock
5075,CA-2017-151071,2017-04-25,2017-04-29,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,4,32.5,6.95,0,Low,2017,4,Q2,0,381,80,3,2,379,0,StationeryHub,East Warehouse,4.69,1786.89,In Stock
7111,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0.0,2.2504,7,29.0,3.88,0,No Discount,2016,4,Q2,0,162,50,4,2,160,0,OfficeDepot Wholesale,Central Hub,2.75,445.5,In Stock
1435,US-2016-153129,2016-12-26,2016-12-30,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594,4,46.0,6.78,0,No Discount,2016,12,Q4,0,289,100,2,5,284,0,OfficeDepot Wholesale,South Depot,3.66,1057.74,In Stock
7173,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,4,1.25,28.79,0,Low,2017,3,Q1,0,170,35,5,5,165,0,ElectroTrade Ltd,Central Hub,28.43,4833.1,In Stock
2580,US-2014-155502,2014-01-26,2014-01-31,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0.0,0.0,5,0.0,61.24,0,No Discount,2014,1,Q1,0,82,40,5,8,74,0,OfficeDepot Wholesale,West Warehouse,61.24,5021.68,In Stock
3575,CA-2017-117023,2017-08-07,2017-08-12,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,104.8,10,0.0,26.2,5,25.0,10.48,0,No Discount,2017,8,Q3,0,149,60,3,10,139,0,StationeryHub,East Warehouse,7.86,1171.14,In Stock
3270,CA-2014-115980,2014-07-15,2014-07-19,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0.0,1.3068,4,44.0,0.99,0,No Discount,2014,7,Q3,0,73,35,5,3,70,0,DigiSupply Co.,East Warehouse,0.55,40.15,In Stock
9548,CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,2,0.2,2.14,2,31.25,3.42,0,Low,2016,6,Q2,0,440,100,2,2,438,0,PaperMart Direct,Central Hub,2.35,1034.0,In Stock
6934,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,4,3.75,15.99,0,Low,2014,7,Q3,0,294,50,4,2,292,0,OfficePro Distributors,South Depot,15.39,4524.66,In Stock
1868,CA-2015-127110,2015-06-25,2015-07-01,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.104,6,0.2,10.8864,6,35.0,5.18,0,Low,2015,6,Q2,0,417,100,2,6,411,0,StationeryHub,Central Hub,3.37,1405.29,In Stock
1455,CA-2016-133711,2016-11-26,2016-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,8,0.0,1459.2,3,48.0,380.0,0,No Discount,2016,11,Q4,0,49,8,12,8,41,0,TechSource Intl,West Warehouse,197.6,9682.4,In Stock
1787,CA-2017-166317,2017-09-22,2017-09-26,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0.0,25.2213,4,29.0,28.99,0,No Discount,2017,9,Q3,0,73,20,7,3,70,0,ElectroTrade Ltd,South Depot,20.58,1502.34,In Stock
9907,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225,2,31.25,8.34,0,Low,2015,9,Q3,0,461,80,3,3,458,0,PaperMart Direct,South Depot,5.74,2646.14,In Stock
4122,CA-2017-133823,2017-05-11,2017-05-12,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.848,1,45.0,6.24,0,No Discount,2017,5,Q2,0,332,100,2,6,326,0,PaperMart Direct,Central Hub,3.43,1138.76,In Stock
2522,CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,6,48.0,6.48,0,No Discount,2016,10,Q4,0,443,100,2,2,441,0,StationeryHub,West Warehouse,3.37,1492.91,In Stock
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,6,-26.67,155.83,1,Medium,2017,12,Q4,0,56,20,10,6,50,0,OfficePro Distributors,South Depot,197.38,11053.28,In Stock
1821,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568,4,-245.0,15.34,1,High,2016,2,Q1,0,68,20,6,6,62,0,PaperMart Direct,East Warehouse,52.94,3599.92,In Stock
9569,CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4,0.0,22.3888,2,28.0,19.99,0,No Discount,2017,7,Q3,0,60,20,7,4,56,0,TechSource Intl,West Warehouse,14.39,863.4,In Stock
2930,CA-2017-143434,2017-11-18,2017-11-24,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,6,42.0,4.94,0,No Discount,2017,11,Q4,0,66,50,4,4,62,0,HomeBase Wholesale,South Depot,2.87,189.42,In Stock
52,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,4,48.0,3.08,0,No Discount,2015,4,Q2,0,137,50,4,2,135,0,HomeBase Wholesale,Central Hub,1.6,219.2,In Stock
9013,CA-2016-121447,2016-02-21,2016-02-22,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542,1,49.0,19.4,0,No Discount,2016,2,Q1,0,70,50,4,7,63,0,OfficePro Distributors,South Depot,9.89,692.3,In Stock
5707,CA-2017-136000,2017-09-22,2017-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,3,36.25,13.39,0,Low,2017,9,Q3,0,386,80,3,3,383,0,OfficeDepot Wholesale,East Warehouse,8.54,3296.44,In Stock
5456,CA-2017-160962,2017-04-28,2017-05-02,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2,0.2,0.7704,4,11.25,3.42,0,Low,2017,4,Q2,0,118,60,3,2,116,0,OfficeDepot Wholesale,West Warehouse,3.04,358.72,In Stock
470,US-2016-100419,2016-12-16,2016-12-20,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,4,-165.0,1.6,1,High,2016,12,Q4,0,262,80,3,3,259,0,OfficeDepot Wholesale,South Depot,4.23,1108.26,In Stock
2630,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,10,0.7,-7.48,2,-66.67,1.12,1,High,2017,11,Q4,0,120,80,3,10,110,0,OfficeDepot Wholesale,East Warehouse,1.87,224.4,In Stock
8000,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0.0,19.0344,3,33.0,14.42,0,No Discount,2014,5,Q2,0,58,20,6,4,54,0,PaperMart Direct,South Depot,9.66,560.28,In Stock
7872,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0.0,2.9568,4,48.0,3.08,0,No Discount,2016,10,Q4,0,486,90,2,2,484,0,OfficeDepot Wholesale,South Depot,1.6,777.6,In Stock
5552,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,0.2,-3.123,4,-18.75,2.78,1,Low,2014,11,Q4,0,241,50,4,6,235,0,OfficeDepot Wholesale,West Warehouse,3.3,795.3,In Stock
6193,CA-2017-104927,2017-12-22,2017-12-26,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,5,0.2,9.072,4,35.0,5.18,0,Low,2017,12,Q4,0,593,100,2,5,588,0,StationeryHub,Central Hub,3.37,1998.41,In Stock
6499,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,0.0,62.1414,4,46.0,15.01,0,No Discount,2015,7,Q3,0,226,80,3,9,217,0,PaperMart Direct,Central Hub,8.11,1832.86,In Stock
1859,CA-2015-121608,2015-09-03,2015-09-05,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0.0,60.5528,2,44.0,68.81,0,No Discount,2015,9,Q3,0,30,20,6,2,28,0,StationeryHub,East Warehouse,38.53,1155.9,In Stock
